"user_id";"total_checkins";"active_days";"first_checkin";"last_checkin";"avg_training_duratation";"avg_calories_burned";"workout_type_count";"total_checkins_post_signup";"first_checkin_post_signup";"last_checkin_post_signup";"days_since_last_checkin";"churned"
"user_59";102;87;"2025-01-31 08:06:46";"2025-12-29 20:56:54";88.0882;706.9216;2;102;"2025-01-31 08:06:46";"2025-12-29 20:56:54";1;0
"user_590";93;85;"2025-01-31 01:51:11";"2025-11-26 06:56:43";88.043;699.9892;1;93;"2025-01-31 01:51:11";"2025-11-26 06:56:43";34;1
"user_591";60;48;"2025-02-23 13:05:51";"2025-08-23 02:15:17";90.05;707.2167;2;60;"2025-02-23 13:05:51";"2025-08-23 02:15:17";129;1
"user_592";50;48;"2025-01-25 11:08:09";"2025-12-30 09:06:39";90.68;715.86;2;50;"2025-01-25 11:08:09";"2025-12-30 09:06:39";0;0
"user_593";64;56;"2025-02-09 16:25:04";"2025-10-19 18:11:55";87.75;677.6094;1;64;"2025-02-09 16:25:04";"2025-10-19 18:11:55";72;1
"user_594";37;34;"2025-03-08 15:57:18";"2025-12-26 08:55:20";81.4865;652.6216;2;37;"2025-03-08 15:57:18";"2025-12-26 08:55:20";4;0
"user_595";25;22;"2025-02-01 22:53:58";"2025-12-11 10:21:07";85.92;680.44;2;25;"2025-02-01 22:53:58";"2025-12-11 10:21:07";19;0
"user_596";34;33;"2025-01-28 00:27:43";"2025-12-20 07:18:31";91.6471;776.9412;1;34;"2025-01-28 00:27:43";"2025-12-20 07:18:31";10;0
"user_597";19;19;"2025-03-19 10:56:10";"2025-12-24 15:03:24";81.2105;660.0526;1;19;"2025-03-19 10:56:10";"2025-12-24 15:03:24";6;0
"user_598";61;50;"2025-02-25 01:20:13";"2025-09-14 17:32:59";89.0;716.7705;2;61;"2025-02-25 01:20:13";"2025-09-14 17:32:59";107;1
"user_599";82;66;"2025-01-27 23:06:16";"2025-08-05 16:46:11";88.8171;707.4146;2;82;"2025-01-27 23:06:16";"2025-08-05 16:46:11";147;1
"user_6";78;69;"2025-01-20 04:10:53";"2025-07-27 21:53:59";86.3077;683.9872;1;78;"2025-01-20 04:10:53";"2025-07-27 21:53:59";156;1
"user_60";45;42;"2025-02-23 13:23:45";"2025-12-29 05:42:49";88.2444;697.1111;1;45;"2025-02-23 13:23:45";"2025-12-29 05:42:49";1;0
"user_600";110;94;"2025-01-18 03:22:23";"2025-10-15 12:24:02";86.9636;696.2545;1;110;"2025-01-18 03:22:23";"2025-10-15 12:24:02";76;1
"user_601";69;54;"2025-02-16 19:07:59";"2025-09-08 22:07:38";91.7391;752.8986;2;69;"2025-02-16 19:07:59";"2025-09-08 22:07:38";113;1
"user_602";64;53;"2025-01-11 06:46:54";"2025-08-07 03:39:33";93.6094;755.4688;2;64;"2025-01-11 06:46:54";"2025-08-07 03:39:33";145;1
"user_603";67;56;"2025-03-05 04:36:29";"2025-08-19 10:06:52";87.7313;719.3134;2;67;"2025-03-05 04:36:29";"2025-08-19 10:06:52";133;1
"user_604";84;65;"2025-01-29 21:38:18";"2025-10-01 16:57:09";87.369;695.9405;2;84;"2025-01-29 21:38:18";"2025-10-01 16:57:09";90;1
"user_605";65;54;"2025-01-26 04:23:16";"2025-07-08 17:41:43";86.7077;700.8769;2;65;"2025-01-26 04:23:16";"2025-07-08 17:41:43";175;1
"user_606";47;44;"2025-02-02 01:28:35";"2025-12-28 16:27:26";90.766;705.9149;1;47;"2025-02-02 01:28:35";"2025-12-28 16:27:26";2;0
"user_607";66;59;"2025-01-23 09:37:37";"2025-09-17 06:57:02";89.303;726.5;1;66;"2025-01-23 09:37:37";"2025-09-17 06:57:02";104;1
"user_608";50;47;"2025-02-21 05:38:04";"2025-12-28 06:19:21";87.92;695.26;2;50;"2025-02-21 05:38:04";"2025-12-28 06:19:21";2;0
"user_609";57;54;"2025-01-04 01:04:00";"2025-12-22 17:34:40";86.0175;692.5263;1;57;"2025-01-04 01:04:00";"2025-12-22 17:34:40";8;0
"user_61";57;52;"2025-01-01 07:38:23";"2025-12-29 05:27:03";86.4035;705.2982;1;57;"2025-01-01 07:38:23";"2025-12-29 05:27:03";1;0
"user_610";19;19;"2025-02-13 22:14:10";"2025-10-30 20:48:56";89.2105;682.8947;2;19;"2025-02-13 22:14:10";"2025-10-30 20:48:56";61;1
"user_611";83;73;"2025-01-21 10:27:50";"2025-10-31 19:26:18";87.1566;703.0;1;83;"2025-01-21 10:27:50";"2025-10-31 19:26:18";60;1
"user_612";20;19;"2025-02-05 06:20:45";"2025-11-29 15:51:51";78.5;660.4;1;20;"2025-02-05 06:20:45";"2025-11-29 15:51:51";31;1
"user_613";45;43;"2025-02-11 03:51:10";"2025-12-19 15:34:03";92.1778;732.8667;1;45;"2025-02-11 03:51:10";"2025-12-19 15:34:03";11;0
"user_614";79;64;"2025-02-14 21:46:55";"2025-10-04 21:21:46";87.2532;704.2658;2;79;"2025-02-14 21:46:55";"2025-10-04 21:21:46";87;1
"user_615";21;21;"2025-01-05 00:01:20";"2025-12-29 17:26:33";94.2381;752.5714;1;21;"2025-01-05 00:01:20";"2025-12-29 17:26:33";1;0
"user_616";11;11;"2025-02-11 20:45:14";"2025-12-04 00:52:01";101.9091;791.4545;2;11;"2025-02-11 20:45:14";"2025-12-04 00:52:01";26;1
"user_617";63;50;"2025-02-16 08:48:20";"2025-08-07 13:53:53";91.3333;728.2063;2;63;"2025-02-16 08:48:20";"2025-08-07 13:53:53";145;1
"user_618";66;55;"2025-02-07 17:15:34";"2025-09-17 22:18:47";90.6061;732.8182;1;66;"2025-02-07 17:15:34";"2025-09-17 22:18:47";104;1
"user_619";24;23;"2025-03-02 14:37:32";"2025-12-14 02:10:33";91.5833;731.0;1;24;"2025-03-02 14:37:32";"2025-12-14 02:10:33";16;0
"user_62";72;62;"2025-01-14 16:03:52";"2025-08-27 09:39:10";89.7222;729.0972;1;72;"2025-01-14 16:03:52";"2025-08-27 09:39:10";125;1
"user_620";20;19;"2025-04-11 13:11:11";"2025-12-24 05:42:00";92.1;725.65;1;20;"2025-04-11 13:11:11";"2025-12-24 05:42:00";6;0
"user_621";67;60;"2025-01-23 10:58:49";"2025-08-04 10:22:51";87.7313;687.7015;1;67;"2025-01-23 10:58:49";"2025-08-04 10:22:51";148;1
"user_622";73;62;"2025-02-21 05:23:53";"2025-10-20 06:23:41";92.6986;744.2192;1;73;"2025-02-21 05:23:53";"2025-10-20 06:23:41";71;1
"user_623";44;42;"2025-02-15 18:36:04";"2025-12-28 08:13:27";84.2955;663.5682;2;44;"2025-02-15 18:36:04";"2025-12-28 08:13:27";2;0
"user_624";48;44;"2025-02-18 11:48:46";"2025-12-27 16:23:01";89.4792;741.5208;2;48;"2025-02-18 11:48:46";"2025-12-27 16:23:01";3;0
"user_625";50;44;"2025-02-03 05:47:23";"2025-12-27 03:09:30";91.18;726.04;2;50;"2025-02-03 05:47:23";"2025-12-27 03:09:30";3;0
"user_626";58;53;"2025-01-22 08:23:23";"2025-12-23 05:34:19";87.8621;701.6897;1;58;"2025-01-22 08:23:23";"2025-12-23 05:34:19";7;0
"user_627";43;42;"2025-03-05 06:30:16";"2025-12-25 23:43:07";88.5116;723.186;2;43;"2025-03-05 06:30:16";"2025-12-25 23:43:07";5;0
"user_628";15;14;"2025-03-24 23:02:15";"2025-12-24 04:01:03";91.2667;745.0667;2;15;"2025-03-24 23:02:15";"2025-12-24 04:01:03";6;0
"user_629";79;75;"2025-02-20 09:56:23";"2025-12-04 14:39:54";91.9241;762.0633;1;79;"2025-02-20 09:56:23";"2025-12-04 14:39:54";26;1
"user_63";27;26;"2025-02-18 19:23:38";"2025-12-30 04:09:32";84.2222;693.0741;1;27;"2025-02-18 19:23:38";"2025-12-30 04:09:32";0;0
"user_630";65;54;"2025-01-27 09:35:18";"2025-07-07 02:56:46";84.2462;679.1692;2;65;"2025-01-27 09:35:18";"2025-07-07 02:56:46";176;1
"user_631";21;21;"2025-02-20 20:39:58";"2025-12-15 19:46:04";95.7619;792.9048;1;21;"2025-02-20 20:39:58";"2025-12-15 19:46:04";15;0
"user_632";18;17;"2025-02-28 12:42:47";"2025-12-12 22:46:30";89.5556;708.3333;2;18;"2025-02-28 12:42:47";"2025-12-12 22:46:30";18;0
"user_633";55;53;"2025-02-24 03:03:34";"2025-12-26 22:50:04";93.2545;761.4909;2;55;"2025-02-24 03:03:34";"2025-12-26 22:50:04";4;0
"user_634";50;47;"2025-02-03 15:33:41";"2025-12-27 02:54:55";90.56;718.8;2;50;"2025-02-03 15:33:41";"2025-12-27 02:54:55";3;0
"user_635";66;56;"2025-02-18 17:39:10";"2025-09-13 03:46:05";88.3939;713.9848;2;66;"2025-02-18 17:39:10";"2025-09-13 03:46:05";108;1
"user_636";58;52;"2025-01-23 04:01:56";"2025-12-27 12:24:59";95.1724;771.3966;1;58;"2025-01-23 04:01:56";"2025-12-27 12:24:59";3;0
"user_637";53;50;"2025-01-14 15:32:46";"2025-12-29 16:44:37";87.566;707.3019;2;53;"2025-01-14 15:32:46";"2025-12-29 16:44:37";1;0
"user_638";64;52;"2025-01-24 20:15:39";"2025-08-02 13:46:34";84.6719;706.1563;2;64;"2025-01-24 20:15:39";"2025-08-02 13:46:34";150;1
"user_639";65;57;"2025-01-03 05:37:26";"2025-07-09 04:31:43";89.9846;728.2;2;65;"2025-01-03 05:37:26";"2025-07-09 04:31:43";174;1
"user_64";54;49;"2025-01-05 07:28:47";"2025-12-26 00:48:28";87.1481;698.1296;2;54;"2025-01-05 07:28:47";"2025-12-26 00:48:28";4;0
"user_640";35;34;"2025-01-23 07:16:46";"2025-12-15 09:12:19";85.7714;712.3429;1;35;"2025-01-23 07:16:46";"2025-12-15 09:12:19";15;0
"user_641";82;74;"2025-01-25 13:24:07";"2025-10-08 09:33:42";90.7561;730.7805;2;82;"2025-01-25 13:24:07";"2025-10-08 09:33:42";83;1
"user_642";48;44;"2025-03-14 12:57:10";"2025-12-28 23:28:03";89.1042;755.5208;1;48;"2025-03-14 12:57:10";"2025-12-28 23:28:03";2;0
"user_643";78;64;"2025-01-07 15:12:03";"2025-08-01 05:16:37";87.3846;713.5513;1;78;"2025-01-07 15:12:03";"2025-08-01 05:16:37";151;1
"user_644";55;52;"2025-02-25 13:54:56";"2025-12-27 03:51:02";88.9455;734.1455;1;55;"2025-02-25 13:54:56";"2025-12-27 03:51:02";3;0
"user_645";73;64;"2025-02-14 02:12:02";"2025-09-14 07:06:59";85.5068;702.5616;1;73;"2025-02-14 02:12:02";"2025-09-14 07:06:59";107;1
"user_646";15;15;"2025-03-20 23:14:51";"2025-12-14 21:50:37";88.8667;683.3333;2;15;"2025-03-20 23:14:51";"2025-12-14 21:50:37";16;0
"user_647";35;33;"2025-03-01 05:43:43";"2025-12-26 07:03:46";91.6857;737.3714;2;35;"2025-03-01 05:43:43";"2025-12-26 07:03:46";4;0
"user_648";26;26;"2025-01-21 15:36:25";"2025-12-09 13:40:04";87.1923;687.9231;2;26;"2025-01-21 15:36:25";"2025-12-09 13:40:04";21;0
"user_649";16;16;"2025-01-14 16:54:28";"2025-11-11 17:57:18";97.5;810.0625;1;16;"2025-01-14 16:54:28";"2025-11-11 17:57:18";49;1
"user_65";87;73;"2025-02-13 13:07:06";"2025-11-11 10:31:02";88.1149;723.092;1;87;"2025-02-13 13:07:06";"2025-11-11 10:31:02";49;1
"user_650";49;46;"2025-01-22 18:24:11";"2025-12-25 06:14:18";89.5714;720.6531;2;49;"2025-01-22 18:24:11";"2025-12-25 06:14:18";5;0
"user_651";60;49;"2025-02-05 00:22:47";"2025-07-23 22:27:30";87.3333;694.65;1;60;"2025-02-05 00:22:47";"2025-07-23 22:27:30";160;1
"user_652";53;50;"2025-02-19 02:37:49";"2025-12-24 14:00:30";91.717;739.434;1;53;"2025-02-19 02:37:49";"2025-12-24 14:00:30";6;0
"user_653";42;37;"2025-01-25 21:38:42";"2025-12-29 16:30:10";87.7381;706.3095;1;42;"2025-01-25 21:38:42";"2025-12-29 16:30:10";1;0
"user_654";23;23;"2025-02-20 02:15:04";"2025-12-29 09:10:18";89.6522;747.5217;2;23;"2025-02-20 02:15:04";"2025-12-29 09:10:18";1;0
"user_655";47;44;"2025-01-25 22:17:25";"2025-12-28 15:58:56";87.8298;709.9149;1;47;"2025-01-25 22:17:25";"2025-12-28 15:58:56";2;0
"user_656";60;53;"2025-01-18 13:37:35";"2025-06-17 06:11:03";87.9167;719.1333;1;60;"2025-01-18 13:37:35";"2025-06-17 06:11:03";196;1
"user_657";102;87;"2025-01-12 16:03:29";"2025-10-28 00:12:11";86.9706;692.6961;1;102;"2025-01-12 16:03:29";"2025-10-28 00:12:11";63;1
"user_658";55;52;"2025-02-12 09:51:43";"2025-12-18 13:55:53";89.2909;720.8545;2;55;"2025-02-12 09:51:43";"2025-12-18 13:55:53";12;0
"user_659";49;47;"2025-01-25 07:04:36";"2025-12-19 07:59:58";91.4286;744.2041;2;49;"2025-01-25 07:04:36";"2025-12-19 07:59:58";11;0
"user_66";54;51;"2025-01-26 14:17:36";"2025-12-29 09:13:46";88.4074;718.6296;1;54;"2025-01-26 14:17:36";"2025-12-29 09:13:46";1;0
"user_660";41;39;"2025-02-25 23:08:47";"2025-12-18 10:13:42";89.3659;730.878;2;41;"2025-02-25 23:08:47";"2025-12-18 10:13:42";12;0
"user_661";51;48;"2025-02-25 05:38:50";"2025-12-28 03:17:05";87.1373;713.6863;1;51;"2025-02-25 05:38:50";"2025-12-28 03:17:05";2;0
"user_662";12;12;"2025-03-13 18:10:19";"2025-11-14 10:08:25";98.1667;754.3333;2;12;"2025-03-13 18:10:19";"2025-11-14 10:08:25";46;1
"user_663";54;51;"2025-01-12 03:17:09";"2025-12-29 09:36:03";91.9815;696.8333;2;54;"2025-01-12 03:17:09";"2025-12-29 09:36:03";1;0
"user_664";66;59;"2025-01-18 01:12:30";"2025-07-06 07:29:35";92.5;723.4242;1;66;"2025-01-18 01:12:30";"2025-07-06 07:29:35";177;1
"user_665";63;53;"2025-02-15 17:15:40";"2025-09-13 14:40:07";89.4603;746.8413;2;63;"2025-02-15 17:15:40";"2025-09-13 14:40:07";108;1
"user_666";89;74;"2025-02-08 13:14:40";"2025-12-20 15:01:25";86.6629;705.6854;2;89;"2025-02-08 13:14:40";"2025-12-20 15:01:25";10;0
"user_667";75;65;"2025-02-10 02:13:57";"2025-09-13 22:15:19";89.2133;716.5733;1;75;"2025-02-10 02:13:57";"2025-09-13 22:15:19";108;1
"user_668";101;90;"2025-02-19 02:19:03";"2025-11-21 09:02:42";89.8614;742.2475;2;101;"2025-02-19 02:19:03";"2025-11-21 09:02:42";39;1
"user_669";78;68;"2025-01-04 17:15:30";"2025-09-16 07:19:50";91.5513;727.4359;2;78;"2025-01-04 17:15:30";"2025-09-16 07:19:50";105;1
"user_67";81;71;"2025-02-05 23:40:09";"2025-10-26 19:32:24";91.6049;749.4074;2;81;"2025-02-05 23:40:09";"2025-10-26 19:32:24";65;1
"user_670";65;54;"2025-02-15 05:37:10";"2025-08-29 23:19:04";90.3385;718.5385;2;65;"2025-02-15 05:37:10";"2025-08-29 23:19:04";123;1
"user_671";104;89;"2025-01-26 11:17:17";"2025-11-25 20:45:59";87.75;695.1442;2;104;"2025-01-26 11:17:17";"2025-11-25 20:45:59";35;1
"user_672";20;19;"2025-01-25 20:26:46";"2025-12-26 20:10:48";87.4;678.25;2;20;"2025-01-25 20:26:46";"2025-12-26 20:10:48";4;0
"user_673";64;51;"2025-01-31 15:54:29";"2025-07-25 21:30:26";92.5;755.9375;2;64;"2025-01-31 15:54:29";"2025-07-25 21:30:26";158;1
"user_674";48;44;"2025-01-18 16:12:32";"2025-12-25 17:33:14";93.0625;779.9792;2;48;"2025-01-18 16:12:32";"2025-12-25 17:33:14";5;0
"user_675";50;47;"2025-01-10 01:35:23";"2025-12-15 00:27:39";92.82;751.12;2;50;"2025-01-10 01:35:23";"2025-12-15 00:27:39";15;0
"user_676";16;16;"2025-02-03 13:47:54";"2025-12-29 08:46:33";98.625;779.125;1;16;"2025-02-03 13:47:54";"2025-12-29 08:46:33";1;0
"user_677";63;53;"2025-02-02 15:35:07";"2025-09-08 15:43:51";85.9048;705.4444;2;63;"2025-02-02 15:35:07";"2025-09-08 15:43:51";113;1
"user_678";58;56;"2025-01-20 14:01:45";"2025-12-15 07:12:36";91.6207;730.3621;2;58;"2025-01-20 14:01:45";"2025-12-15 07:12:36";15;0
"user_679";18;17;"2025-01-10 12:06:28";"2025-12-09 11:44:17";93.8333;697.5556;2;18;"2025-01-10 12:06:28";"2025-12-09 11:44:17";21;0
"user_68";26;26;"2025-03-15 03:31:21";"2025-12-19 16:57:27";87.8462;712.4231;2;26;"2025-03-15 03:31:21";"2025-12-19 16:57:27";11;0
"user_680";13;13;"2025-04-09 16:05:58";"2025-12-21 20:38:32";88.0769;736.0;1;13;"2025-04-09 16:05:58";"2025-12-21 20:38:32";9;0
"user_681";13;12;"2025-02-07 03:57:57";"2025-12-11 13:15:53";87.1538;661.9231;2;13;"2025-02-07 03:57:57";"2025-12-11 13:15:53";19;0
"user_682";74;63;"2025-01-21 17:46:01";"2025-08-23 23:40:35";90.2432;718.2703;2;74;"2025-01-21 17:46:01";"2025-08-23 23:40:35";129;1
"user_683";87;80;"2025-01-06 16:32:14";"2025-10-27 13:23:19";91.5287;719.5977;2;87;"2025-01-06 16:32:14";"2025-10-27 13:23:19";64;1
"user_684";23;23;"2025-01-23 00:53:52";"2025-12-21 01:59:19";88.1304;712.5652;1;23;"2025-01-23 00:53:52";"2025-12-21 01:59:19";9;0
"user_685";18;18;"2025-02-15 12:21:47";"2025-12-11 15:49:49";87.1667;682.2778;1;18;"2025-02-15 12:21:47";"2025-12-11 15:49:49";19;0
"user_686";48;43;"2025-02-26 04:34:02";"2025-12-24 08:02:40";88.9583;699.875;1;48;"2025-02-26 04:34:02";"2025-12-24 08:02:40";6;0
"user_687";53;50;"2025-01-20 15:36:58";"2025-12-27 18:26:14";86.2642;712.4906;1;53;"2025-01-20 15:36:58";"2025-12-27 18:26:14";3;0
"user_688";60;53;"2025-01-19 05:03:02";"2025-06-27 18:55:41";88.1167;731.8;2;60;"2025-01-19 05:03:02";"2025-06-27 18:55:41";186;1
"user_689";23;22;"2025-02-21 04:28:56";"2025-12-08 18:39:04";86.7391;674.0435;2;23;"2025-02-21 04:28:56";"2025-12-08 18:39:04";22;1
"user_69";76;69;"2025-01-31 13:37:31";"2025-09-28 00:37:53";91.9737;769.0789;2;76;"2025-01-31 13:37:31";"2025-09-28 00:37:53";93;1
"user_690";60;53;"2025-01-19 01:25:02";"2025-07-21 06:30:57";85.1;688.85;2;60;"2025-01-19 01:25:02";"2025-07-21 06:30:57";162;1
"user_691";36;35;"2025-02-09 22:41:39";"2025-12-22 05:08:41";88.3056;681.1944;1;36;"2025-02-09 22:41:39";"2025-12-22 05:08:41";8;0
"user_692";48;45;"2025-01-25 23:21:48";"2025-12-12 07:21:18";87.3542;694.9375;1;48;"2025-01-25 23:21:48";"2025-12-12 07:21:18";18;0
"user_693";57;51;"2025-01-21 23:00:16";"2025-12-19 04:59:25";91.5789;735.7368;2;57;"2025-01-21 23:00:16";"2025-12-19 04:59:25";11;0
"user_694";68;57;"2025-02-05 06:49:09";"2025-07-27 06:07:56";90.9853;714.2353;2;68;"2025-02-05 06:49:09";"2025-07-27 06:07:56";156;1
"user_695";61;50;"2025-01-26 15:18:21";"2025-07-15 02:06:24";90.6885;720.459;2;61;"2025-01-26 15:18:21";"2025-07-15 02:06:24";168;1
"user_696";58;52;"2025-01-30 15:22:15";"2025-12-26 01:26:03";85.4828;686.6034;2;58;"2025-01-30 15:22:15";"2025-12-26 01:26:03";4;0
"user_697";92;76;"2025-01-02 04:07:46";"2025-08-20 14:36:56";86.2609;680.9022;2;92;"2025-01-02 04:07:46";"2025-08-20 14:36:56";132;1
"user_698";44;40;"2025-01-25 10:54:20";"2025-12-23 02:44:29";87.3864;702.1591;2;44;"2025-01-25 10:54:20";"2025-12-23 02:44:29";7;0
"user_699";77;66;"2025-02-01 10:43:33";"2025-09-03 11:15:33";88.039;720.0649;2;77;"2025-02-01 10:43:33";"2025-09-03 11:15:33";118;1
"user_7";80;65;"2025-01-07 03:08:23";"2025-08-27 14:30:53";88.75;715.6375;2;80;"2025-01-07 03:08:23";"2025-08-27 14:30:53";125;1
"user_70";23;22;"2025-01-25 08:47:00";"2025-12-20 02:20:22";89.3913;712.3043;2;23;"2025-01-25 08:47:00";"2025-12-20 02:20:22";10;0
"user_700";50;49;"2025-03-02 22:31:15";"2025-12-27 04:04:00";91.68;737.06;2;50;"2025-03-02 22:31:15";"2025-12-27 04:04:00";3;0
"user_701";46;44;"2025-01-21 09:19:21";"2025-12-18 11:02:35";89.3261;707.913;2;46;"2025-01-21 09:19:21";"2025-12-18 11:02:35";12;0
"user_702";103;89;"2025-01-16 22:25:31";"2025-11-18 18:00:59";88.2621;710.9806;1;103;"2025-01-16 22:25:31";"2025-11-18 18:00:59";42;1
"user_703";43;40;"2025-02-01 17:47:17";"2025-12-29 07:50:17";92.907;737.2093;2;43;"2025-02-01 17:47:17";"2025-12-29 07:50:17";1;0
"user_704";60;46;"2025-01-27 03:04:22";"2025-07-18 01:58:01";89.0333;737.6667;1;60;"2025-01-27 03:04:22";"2025-07-18 01:58:01";165;1
"user_705";94;83;"2025-03-02 16:26:12";"2025-11-24 13:22:42";88.8298;715.1596;1;94;"2025-03-02 16:26:12";"2025-11-24 13:22:42";36;1
"user_706";17;16;"2025-02-13 12:16:27";"2025-12-16 12:53:59";81.1176;631.7059;1;17;"2025-02-13 12:16:27";"2025-12-16 12:53:59";14;0
"user_707";47;44;"2025-01-22 16:45:32";"2025-12-29 09:07:42";91.6383;720.4255;2;47;"2025-01-22 16:45:32";"2025-12-29 09:07:42";1;0
"user_708";15;15;"2025-04-29 14:22:36";"2025-12-15 16:37:54";80.1333;698.0;1;15;"2025-04-29 14:22:36";"2025-12-15 16:37:54";15;0
"user_709";65;58;"2025-01-21 02:24:42";"2025-08-14 16:36:03";87.4308;702.4462;2;65;"2025-01-21 02:24:42";"2025-08-14 16:36:03";138;1
"user_71";19;19;"2025-04-19 00:09:34";"2025-12-22 17:44:23";82.1579;652.4737;1;19;"2025-04-19 00:09:34";"2025-12-22 17:44:23";8;0
"user_710";22;22;"2025-02-19 05:19:11";"2025-12-22 23:44:23";86.0455;653.4545;1;22;"2025-02-19 05:19:11";"2025-12-22 23:44:23";8;0
"user_711";25;24;"2025-01-19 20:44:00";"2025-12-19 00:51:41";98.72;806.92;1;25;"2025-01-19 20:44:00";"2025-12-19 00:51:41";11;0
"user_712";47;41;"2025-01-21 02:53:19";"2025-12-25 14:28:23";89.234;727.617;2;47;"2025-01-21 02:53:19";"2025-12-25 14:28:23";5;0
"user_713";72;65;"2025-01-04 01:15:06";"2025-12-24 12:06:09";90.6667;731.4583;1;72;"2025-01-04 01:15:06";"2025-12-24 12:06:09";6;0
"user_714";51;49;"2025-01-22 15:58:22";"2025-12-20 05:40:47";85.8824;663.0784;1;51;"2025-01-22 15:58:22";"2025-12-20 05:40:47";10;0
"user_715";48;43;"2025-02-25 06:44:19";"2025-12-23 18:14:44";82.6042;669.3333;1;48;"2025-02-25 06:44:19";"2025-12-23 18:14:44";7;0
"user_716";15;14;"2025-02-15 19:05:32";"2025-11-25 14:51:36";89.8667;725.7333;1;15;"2025-02-15 19:05:32";"2025-11-25 14:51:36";35;1
"user_717";20;20;"2025-01-11 08:59:14";"2025-12-20 15:26:13";94.8;753.05;2;20;"2025-01-11 08:59:14";"2025-12-20 15:26:13";10;0
"user_718";13;13;"2025-01-19 15:00:18";"2025-10-31 06:24:22";84.0769;686.8462;1;13;"2025-01-19 15:00:18";"2025-10-31 06:24:22";60;1
"user_719";64;50;"2025-02-18 14:12:21";"2025-08-10 20:01:21";88.0156;715.3906;1;64;"2025-02-18 14:12:21";"2025-08-10 20:01:21";142;1
"user_72";88;76;"2025-01-09 14:39:07";"2025-11-04 09:42:37";88.9773;698.1591;2;88;"2025-01-09 14:39:07";"2025-11-04 09:42:37";56;1
"user_720";29;27;"2025-03-19 18:46:24";"2025-12-27 09:56:40";89.3448;707.8276;1;29;"2025-03-19 18:46:24";"2025-12-27 09:56:40";3;0
"user_721";14;14;"2025-03-17 04:22:42";"2025-12-25 21:45:34";94.4286;779.6429;2;14;"2025-03-17 04:22:42";"2025-12-25 21:45:34";5;0
"user_722";89;75;"2025-02-03 00:25:59";"2025-11-29 23:46:04";90.9888;756.5955;1;89;"2025-02-03 00:25:59";"2025-11-29 23:46:04";31;1
"user_723";92;76;"2025-02-08 03:06:27";"2025-11-01 09:44:38";89.6087;707.0217;2;92;"2025-02-08 03:06:27";"2025-11-01 09:44:38";59;1
"user_724";17;17;"2025-04-14 02:02:10";"2025-12-18 18:59:04";85.5294;686.1176;2;17;"2025-04-14 02:02:10";"2025-12-18 18:59:04";12;0
"user_725";43;42;"2025-01-30 05:58:56";"2025-12-30 16:26:23";88.1163;699.093;2;43;"2025-01-30 05:58:56";"2025-12-30 16:26:23";0;0
"user_726";36;33;"2025-01-19 00:25:18";"2025-12-13 00:17:50";89.1111;748.5278;2;36;"2025-01-19 00:25:18";"2025-12-13 00:17:50";17;0
"user_727";60;52;"2025-02-18 10:54:39";"2025-08-21 22:35:04";86.8;693.8667;2;60;"2025-02-18 10:54:39";"2025-08-21 22:35:04";131;1
"user_728";25;24;"2025-02-24 10:12:55";"2025-12-10 11:33:53";85.6;654.2;2;25;"2025-02-24 10:12:55";"2025-12-10 11:33:53";20;0
"user_729";61;53;"2025-02-06 00:58:32";"2025-08-11 22:10:24";86.1639;699.1475;2;61;"2025-02-06 00:58:32";"2025-08-11 22:10:24";141;1
"user_73";86;77;"2025-01-18 22:17:15";"2025-12-27 18:50:14";89.7209;752.4302;1;86;"2025-01-18 22:17:15";"2025-12-27 18:50:14";3;0
"user_730";68;59;"2025-01-27 15:24:30";"2025-09-13 22:14:47";89.5441;731.3824;1;68;"2025-01-27 15:24:30";"2025-09-13 22:14:47";108;1
"user_731";61;53;"2025-01-29 02:54:43";"2025-08-01 18:07:05";91.8197;717.6885;1;61;"2025-01-29 02:54:43";"2025-08-01 18:07:05";151;1
"user_732";28;27;"2025-02-11 11:59:12";"2025-12-14 04:37:59";88.3214;715.0714;2;28;"2025-02-11 11:59:12";"2025-12-14 04:37:59";16;0
"user_733";32;32;"2025-03-02 16:32:00";"2025-12-21 00:11:01";90.4688;789.5;2;32;"2025-03-02 16:32:00";"2025-12-21 00:11:01";9;0
"user_734";29;27;"2025-02-17 00:05:36";"2025-12-11 07:43:35";90.1379;745.069;2;29;"2025-02-17 00:05:36";"2025-12-11 07:43:35";19;0
"user_735";36;35;"2025-02-23 14:18:48";"2025-12-11 01:10:03";84.8056;667.6667;1;36;"2025-02-23 14:18:48";"2025-12-11 01:10:03";19;0
"user_736";22;20;"2025-02-02 01:47:28";"2025-12-20 10:11:35";84.1818;671.0909;2;22;"2025-02-02 01:47:28";"2025-12-20 10:11:35";10;0
"user_737";47;46;"2025-02-05 09:54:13";"2025-12-24 19:24:25";90.4681;758.0851;2;47;"2025-02-05 09:54:13";"2025-12-24 19:24:25";6;0
"user_738";17;17;"2025-03-08 21:32:03";"2025-12-25 11:54:38";82.7059;635.7059;1;17;"2025-03-08 21:32:03";"2025-12-25 11:54:38";5;0
"user_739";46;44;"2025-01-08 18:13:18";"2025-12-29 20:11:15";90.913;756.4565;1;46;"2025-01-08 18:13:18";"2025-12-29 20:11:15";1;0
"user_74";24;23;"2025-01-10 00:40:06";"2025-12-22 08:49:19";87.25;698.0417;2;24;"2025-01-10 00:40:06";"2025-12-22 08:49:19";8;0
