user_id,user_type,signup_date
user_2684,casual,2025-02-04
user_2685,casual,2025-02-03
user_2686,consistent,2025-02-07
user_2687,consistent,2025-02-25
user_2688,casual,2025-02-23
user_2689,casual,2025-02-26
user_2690,casual,2025-01-05
user_2691,casual,2025-01-18
user_2692,casual,2025-01-16
user_2693,consistent,2025-01-08
user_2694,casual,2025-01-25
user_2695,at_risk,2025-02-01
user_2696,casual,2025-01-26
user_2697,sporadic,2025-02-21
user_2698,casual,2025-01-22
user_2699,sporadic,2025-01-31
user_2700,sporadic,2025-02-12
user_2701,casual,2025-01-10
user_2702,at_risk,2025-02-25
user_2703,consistent,2025-02-26
user_2704,consistent,2025-01-12
user_2705,sporadic,2025-02-22
user_2706,sporadic,2025-01-28
user_2707,consistent,2025-01-06
user_2708,consistent,2025-02-28
user_2709,consistent,2025-01-20
user_2710,consistent,2025-01-05
user_2711,sporadic,2025-01-23
user_2712,casual,2025-01-09
user_2713,casual,2025-02-27
user_2714,casual,2025-02-28
user_2715,consistent,2025-01-29
user_2716,consistent,2025-01-16
user_2717,casual,2025-02-23
user_2718,at_risk,2025-02-15
user_2719,sporadic,2025-01-22
user_2720,consistent,2025-01-08
user_2721,at_risk,2025-02-28
user_2722,sporadic,2025-01-20
user_2723,sporadic,2025-02-20
user_2724,casual,2025-01-14
user_2725,casual,2025-02-08
user_2726,casual,2025-02-06
user_2727,consistent,2025-02-19
user_2728,consistent,2025-02-03
user_2729,consistent,2025-01-11
user_2730,casual,2025-02-23
user_2731,sporadic,2025-02-09
user_2732,casual,2025-02-02
user_2733,consistent,2025-01-31
user_2734,at_risk,2025-02-28
user_2735,at_risk,2025-02-23
user_2736,sporadic,2025-02-13
user_2737,at_risk,2025-02-03
user_2738,casual,2025-02-19
user_2739,at_risk,2025-01-07
user_2740,consistent,2025-02-27
user_2741,casual,2025-02-18
user_2742,consistent,2025-02-23
user_2743,consistent,2025-01-23
user_2744,consistent,2025-02-15
user_2745,casual,2025-02-25
user_2746,sporadic,2025-01-07
user_2747,casual,2025-02-23
user_2748,consistent,2025-01-25
user_2749,sporadic,2025-01-03
user_2750,casual,2025-02-28
user_2751,casual,2025-02-07
user_2752,sporadic,2025-01-20
user_2753,consistent,2025-02-03
user_2754,casual,2025-02-18
user_2755,at_risk,2025-02-13
user_2756,consistent,2025-02-13
user_2757,casual,2025-01-30
user_2758,at_risk,2025-01-17
user_2759,sporadic,2025-02-28
user_2760,consistent,2025-01-10
user_2761,consistent,2025-02-04
user_2762,consistent,2025-01-20
user_2763,casual,2025-01-18
user_2764,casual,2025-02-14
user_2765,consistent,2025-02-13
user_2766,at_risk,2025-01-27
user_2767,casual,2025-02-28
user_2768,consistent,2025-02-28
user_2769,casual,2025-02-18
user_2770,sporadic,2025-02-05
user_2771,consistent,2025-01-23
user_2772,consistent,2025-02-01
user_2773,sporadic,2025-01-10
user_2774,casual,2025-01-11
user_2775,casual,2025-02-07
user_2776,casual,2025-01-06
user_2777,consistent,2025-02-28
user_2778,consistent,2025-02-10
user_2779,casual,2025-02-16
user_2780,consistent,2025-02-03
user_2781,consistent,2025-02-05
user_2782,sporadic,2025-02-06
user_2783,at_risk,2025-01-17
user_2784,sporadic,2025-02-09
user_2785,at_risk,2025-02-09
user_2786,consistent,2025-02-23
user_2787,at_risk,2025-01-12
user_2788,consistent,2025-01-21
user_2789,at_risk,2025-02-09
user_2790,at_risk,2025-01-19
user_2791,sporadic,2025-01-03
user_2792,at_risk,2025-01-18
user_2793,casual,2025-02-22
user_2794,consistent,2025-02-20
user_2795,casual,2025-01-19
user_2796,casual,2025-02-16
user_2797,consistent,2025-01-06
user_2798,casual,2025-01-16
user_2799,at_risk,2025-01-08
user_2800,consistent,2025-02-17
user_2801,sporadic,2025-01-18
user_2802,at_risk,2025-02-21
user_2803,at_risk,2025-02-17
user_2804,at_risk,2025-02-12
user_2805,casual,2025-02-08
user_2806,at_risk,2025-02-18
user_2807,sporadic,2025-02-18
user_2808,consistent,2025-01-12
user_2809,casual,2025-02-14
user_2810,sporadic,2025-01-10
user_2811,consistent,2025-01-07
user_2812,casual,2025-02-15
user_2813,sporadic,2025-02-24
user_2814,consistent,2025-01-01
user_2815,casual,2025-02-18
user_2816,sporadic,2025-02-05
user_2817,casual,2025-01-21
user_2818,consistent,2025-02-06
user_2819,consistent,2025-02-21
user_2820,casual,2025-01-24
user_2821,at_risk,2025-02-24
user_2822,consistent,2025-01-25
user_2823,casual,2025-01-07
user_2824,consistent,2025-02-11
user_2825,casual,2025-01-17
user_2826,sporadic,2025-01-29
user_2827,sporadic,2025-01-30
user_2828,consistent,2025-01-07
user_2829,casual,2025-02-02
user_2830,consistent,2025-01-07
user_2831,casual,2025-02-27
user_2832,sporadic,2025-01-24
user_2833,consistent,2025-01-11
user_2834,consistent,2025-01-09
user_2835,casual,2025-01-12
user_2836,at_risk,2025-02-04
user_2837,at_risk,2025-01-04
user_2838,consistent,2025-02-05
user_2839,sporadic,2025-01-28
user_2840,casual,2025-02-26
user_2841,casual,2025-01-13
user_2842,sporadic,2025-01-23
user_2843,at_risk,2025-01-19
user_2844,at_risk,2025-02-11
user_2845,casual,2025-02-06
user_2846,casual,2025-02-08
user_2847,sporadic,2025-01-24
user_2848,consistent,2025-01-16
user_2849,casual,2025-02-02
user_2850,casual,2025-01-12
user_2851,sporadic,2025-02-03
user_2852,consistent,2025-01-07
user_2853,consistent,2025-01-11
user_2854,at_risk,2025-01-31
user_2855,consistent,2025-01-29
user_2856,casual,2025-01-13
user_2857,consistent,2025-01-31
user_2858,consistent,2025-01-02
user_2859,consistent,2025-02-08
user_2860,consistent,2025-01-15
user_2861,at_risk,2025-02-26
user_2862,consistent,2025-01-11
user_2863,at_risk,2025-02-03
user_2864,casual,2025-02-08
user_2865,casual,2025-01-04
user_2866,casual,2025-01-11
user_2867,casual,2025-01-29
user_2868,sporadic,2025-01-02
user_2869,consistent,2025-01-16
user_2870,casual,2025-02-08
user_2871,at_risk,2025-01-13
user_2872,at_risk,2025-02-06
user_2873,at_risk,2025-01-17
user_2874,casual,2025-01-21
user_2875,sporadic,2025-02-13
user_2876,casual,2025-03-01
user_2877,casual,2025-01-19
user_2878,consistent,2025-01-07
user_2879,casual,2025-02-07
user_2880,consistent,2025-01-08
user_2881,casual,2025-01-13
user_2882,at_risk,2025-02-06
user_2883,consistent,2025-01-02
user_2884,consistent,2025-02-10
user_2885,consistent,2025-01-11
user_2886,at_risk,2025-01-24
user_2887,casual,2025-01-06
user_2888,casual,2025-01-26
user_2889,sporadic,2025-01-07
user_2890,sporadic,2025-02-26
user_2891,casual,2025-02-08
user_2892,sporadic,2025-01-19
user_2893,sporadic,2025-01-06
user_2894,sporadic,2025-02-12
user_2895,consistent,2025-01-29
user_2896,at_risk,2025-02-12
user_2897,casual,2025-02-08
user_2898,consistent,2025-01-02
user_2899,casual,2025-01-19
user_2900,consistent,2025-01-04
user_2901,consistent,2025-02-27
user_2902,sporadic,2025-01-06
user_2903,consistent,2025-02-18
user_2904,casual,2025-02-26
user_2905,casual,2025-02-06
user_2906,consistent,2025-01-28
user_2907,at_risk,2025-01-30
user_2908,consistent,2025-01-07
user_2909,casual,2025-01-09
user_2910,casual,2025-01-25
user_2911,consistent,2025-02-02
user_2912,consistent,2025-01-01
user_2913,sporadic,2025-02-20
user_2914,at_risk,2025-01-06
user_2915,consistent,2025-01-18
user_2916,sporadic,2025-01-10
user_2917,sporadic,2025-01-28
user_2918,sporadic,2025-01-11
user_2919,casual,2025-02-02
user_2920,casual,2025-01-01
user_2921,casual,2025-01-13
user_2922,sporadic,2025-02-06
user_2923,sporadic,2025-01-20
user_2924,consistent,2025-01-01
user_2925,casual,2025-02-21
user_2926,at_risk,2025-01-03
user_2927,sporadic,2025-01-18
user_2928,at_risk,2025-02-10
user_2929,sporadic,2025-01-14
user_2930,casual,2025-01-31
user_2931,casual,2025-01-27
user_2932,sporadic,2025-01-17
user_2933,consistent,2025-02-24
user_2934,casual,2025-02-15
user_2935,sporadic,2025-01-29
user_2936,consistent,2025-02-05
user_2937,sporadic,2025-02-06
user_2938,casual,2025-01-26
user_2939,at_risk,2025-02-22
user_2940,consistent,2025-01-17
user_2941,consistent,2025-01-22
user_2942,casual,2025-01-25
user_2943,consistent,2025-01-02
user_2944,sporadic,2025-02-24
user_2945,sporadic,2025-01-22
user_2946,consistent,2025-01-05
user_2947,casual,2025-01-04
user_2948,casual,2025-02-05
user_2949,casual,2025-01-06
user_2950,at_risk,2025-02-21
user_2951,sporadic,2025-01-21
user_2952,sporadic,2025-01-13
user_2953,sporadic,2025-02-23
user_2954,casual,2025-02-06
user_2955,at_risk,2025-02-24
user_2956,sporadic,2025-01-25
user_2957,sporadic,2025-01-26
user_2958,at_risk,2025-02-24
user_2959,consistent,2025-02-08
user_2960,sporadic,2025-01-20
user_2961,consistent,2025-02-02
user_2962,casual,2025-01-14
user_2963,casual,2025-02-25
user_2964,at_risk,2025-02-05
user_2965,at_risk,2025-01-17
user_2966,sporadic,2025-01-21
user_2967,sporadic,2025-02-15
user_2968,casual,2025-01-16
user_2969,at_risk,2025-02-15
user_2970,casual,2025-01-16
user_2971,casual,2025-02-25
user_2972,consistent,2025-01-20
user_2973,sporadic,2025-01-29
user_2974,sporadic,2025-01-28
user_2975,casual,2025-01-08
user_2976,consistent,2025-01-24
user_2977,sporadic,2025-01-03
user_2978,consistent,2025-01-25
user_2979,sporadic,2025-01-19
user_2980,at_risk,2025-02-02
user_2981,casual,2025-01-02
user_2982,consistent,2025-01-15
user_2983,sporadic,2025-01-22
user_2984,sporadic,2025-03-01
user_2985,casual,2025-01-10
user_2986,at_risk,2025-01-18
user_2987,consistent,2025-01-22
user_2988,casual,2025-02-15
user_2989,sporadic,2025-02-18
user_2990,at_risk,2025-01-27
user_2991,consistent,2025-01-13
user_2992,sporadic,2025-02-02
user_2993,casual,2025-01-05
user_2994,casual,2025-01-26
user_2995,consistent,2025-01-13
user_2996,at_risk,2025-01-27
user_2997,consistent,2025-02-26
user_2998,casual,2025-01-14
user_2999,consistent,2025-01-24
user_3000,at_risk,2025-01-03
user_3001,sporadic,2025-02-16
user_3002,sporadic,2025-02-20
user_3003,consistent,2025-02-18
user_3004,casual,2025-01-30
user_3005,casual,2025-02-04
user_3006,sporadic,2025-02-17
user_3007,at_risk,2025-01-14
user_3008,consistent,2025-01-12
user_3009,sporadic,2025-01-28
user_3010,consistent,2025-02-13
user_3011,casual,2025-01-29
user_3012,consistent,2025-02-12
user_3013,casual,2025-01-17
user_3014,casual,2025-02-09
user_3015,casual,2025-02-18
user_3016,casual,2025-01-21
user_3017,sporadic,2025-02-26
user_3018,casual,2025-01-23
user_3019,consistent,2025-01-20
user_3020,sporadic,2025-01-11
user_3021,consistent,2025-02-26
user_3022,casual,2025-02-26
user_3023,sporadic,2025-02-03
user_3024,casual,2025-01-10
user_3025,consistent,2025-01-10
user_3026,casual,2025-02-12
user_3027,at_risk,2025-03-01
user_3028,casual,2025-01-06
user_3029,sporadic,2025-02-05
user_3030,casual,2025-01-24
user_3031,consistent,2025-01-12
user_3032,casual,2025-02-12
user_3033,sporadic,2025-02-24
user_3034,consistent,2025-01-23
user_3035,consistent,2025-01-27
user_3036,consistent,2025-02-27
user_3037,casual,2025-02-26
user_3038,at_risk,2025-02-14
user_3039,consistent,2025-02-06
user_3040,casual,2025-01-06
user_3041,consistent,2025-01-01
user_3042,at_risk,2025-01-06
user_3043,consistent,2025-02-19
user_3044,casual,2025-01-22
user_3045,sporadic,2025-02-10
user_3046,sporadic,2025-01-24
user_3047,casual,2025-01-25
user_3048,casual,2025-01-15
user_3049,casual,2025-01-26
user_3050,consistent,2025-01-08
user_3051,consistent,2025-02-20
user_3052,casual,2025-01-24
user_3053,consistent,2025-02-17
user_3054,consistent,2025-02-07
user_3055,sporadic,2025-01-06
user_3056,at_risk,2025-02-23
user_3057,casual,2025-02-04
user_3058,consistent,2025-02-11
user_3059,consistent,2025-01-01
user_3060,at_risk,2025-03-01
user_3061,consistent,2025-02-15
user_3062,consistent,2025-02-05
user_3063,casual,2025-02-27
user_3064,casual,2025-01-12
user_3065,casual,2025-02-07
user_3066,consistent,2025-01-11
user_3067,consistent,2025-01-12
user_3068,at_risk,2025-02-11
user_3069,consistent,2025-02-19
user_3070,sporadic,2025-02-08
user_3071,sporadic,2025-01-07
user_3072,casual,2025-01-11
user_3073,casual,2025-02-05
user_3074,consistent,2025-02-21
user_3075,casual,2025-01-31
user_3076,at_risk,2025-02-02
user_3077,at_risk,2025-01-13
user_3078,consistent,2025-01-18
user_3079,consistent,2025-02-10
user_3080,at_risk,2025-02-27
user_3081,sporadic,2025-02-25
user_3082,at_risk,2025-01-24
user_3083,consistent,2025-01-09
user_3084,casual,2025-01-31
user_3085,sporadic,2025-02-24
user_3086,sporadic,2025-02-10
user_3087,casual,2025-01-10
user_3088,consistent,2025-03-01
user_3089,casual,2025-01-02
user_3090,consistent,2025-02-07
user_3091,casual,2025-01-15
user_3092,at_risk,2025-01-03
user_3093,casual,2025-02-12
user_3094,sporadic,2025-01-31
user_3095,consistent,2025-01-06
user_3096,sporadic,2025-01-03
user_3097,at_risk,2025-02-25
user_3098,consistent,2025-01-11
user_3099,consistent,2025-01-15
user_3100,casual,2025-02-14
user_3101,consistent,2025-02-21
user_3102,sporadic,2025-01-28
user_3103,at_risk,2025-01-10
user_3104,casual,2025-02-07
user_3105,consistent,2025-02-16
user_3106,casual,2025-02-26
user_3107,sporadic,2025-02-19
user_3108,consistent,2025-02-19
user_3109,casual,2025-01-07
user_3110,casual,2025-01-15
user_3111,casual,2025-01-18
user_3112,consistent,2025-01-18
user_3113,sporadic,2025-02-21
user_3114,consistent,2025-02-10
user_3115,consistent,2025-01-24
user_3116,at_risk,2025-01-02
user_3117,sporadic,2025-02-09
user_3118,consistent,2025-01-20
user_3119,consistent,2025-02-03
user_3120,consistent,2025-02-12
user_3121,consistent,2025-01-26
user_3122,consistent,2025-01-07
user_3123,consistent,2025-02-07
user_3124,casual,2025-01-30
user_3125,sporadic,2025-02-11
user_3126,casual,2025-01-05
user_3127,sporadic,2025-01-11
user_3128,consistent,2025-01-01
user_3129,at_risk,2025-02-03
user_3130,sporadic,2025-02-25
user_3131,sporadic,2025-01-01
user_3132,sporadic,2025-01-19
user_3133,at_risk,2025-01-02
user_3134,casual,2025-01-21
user_3135,consistent,2025-01-20
user_3136,casual,2025-01-23
user_3137,sporadic,2025-01-21
user_3138,sporadic,2025-01-24
user_3139,casual,2025-01-04
user_3140,consistent,2025-01-12
user_3141,casual,2025-01-22
user_3142,at_risk,2025-01-20
user_3143,casual,2025-01-18
user_3144,casual,2025-01-01
user_3145,consistent,2025-01-30
user_3146,casual,2025-02-02
user_3147,at_risk,2025-01-24
user_3148,sporadic,2025-01-14
user_3149,sporadic,2025-02-05
user_3150,casual,2025-01-05
user_3151,casual,2025-01-11
user_3152,consistent,2025-01-24
user_3153,sporadic,2025-03-01
user_3154,casual,2025-01-31
user_3155,casual,2025-02-24
user_3156,casual,2025-01-13
user_3157,at_risk,2025-01-16
user_3158,consistent,2025-01-24
user_3159,sporadic,2025-01-13
user_3160,consistent,2025-01-24
user_3161,casual,2025-02-23
user_3162,consistent,2025-01-26
user_3163,casual,2025-01-02
user_3164,casual,2025-01-16
user_3165,consistent,2025-02-07
user_3166,casual,2025-02-15
user_3167,at_risk,2025-01-01
user_3168,consistent,2025-02-18
user_3169,sporadic,2025-01-11
user_3170,casual,2025-02-20
user_3171,sporadic,2025-02-04
user_3172,consistent,2025-02-12
user_3173,consistent,2025-01-29
user_3174,consistent,2025-02-06
user_3175,consistent,2025-01-17
user_3176,consistent,2025-02-27
user_3177,sporadic,2025-02-23
user_3178,at_risk,2025-02-08
user_3179,sporadic,2025-02-11
user_3180,sporadic,2025-01-28
user_3181,consistent,2025-01-29
user_3182,consistent,2025-02-12
user_3183,casual,2025-01-03
user_3184,consistent,2025-02-21
user_3185,casual,2025-01-10
user_3186,casual,2025-02-28
user_3187,casual,2025-02-11
user_3188,casual,2025-01-14
user_3189,sporadic,2025-01-12
user_3190,sporadic,2025-02-16
user_3191,casual,2025-02-11
user_3192,at_risk,2025-01-30
user_3193,at_risk,2025-02-01
user_3194,casual,2025-02-01
user_3195,casual,2025-02-11
user_3196,casual,2025-02-01
user_3197,at_risk,2025-01-26
user_3198,at_risk,2025-02-20
user_3199,consistent,2025-01-01
user_3200,casual,2025-02-25
user_3201,casual,2025-02-27
user_3202,casual,2025-02-11
user_3203,consistent,2025-01-02
user_3204,at_risk,2025-01-17
user_3205,sporadic,2025-01-30
user_3206,sporadic,2025-02-25
user_3207,at_risk,2025-02-08
user_3208,sporadic,2025-01-07
user_3209,casual,2025-02-21
user_3210,casual,2025-01-27
user_3211,consistent,2025-01-09
user_3212,sporadic,2025-01-22
user_3213,consistent,2025-02-03
user_3214,sporadic,2025-02-15
user_3215,consistent,2025-02-18
user_3216,consistent,2025-01-01
user_3217,consistent,2025-01-09
user_3218,consistent,2025-01-20
user_3219,sporadic,2025-02-22
user_3220,sporadic,2025-01-19
user_3221,casual,2025-02-05
user_3222,consistent,2025-03-01
user_3223,consistent,2025-02-09
user_3224,consistent,2025-02-14
user_3225,consistent,2025-01-04
user_3226,at_risk,2025-01-09
user_3227,consistent,2025-02-10
user_3228,casual,2025-01-22
user_3229,consistent,2025-01-18
user_3230,consistent,2025-01-12
user_3231,casual,2025-02-11
user_3232,casual,2025-02-12
user_3233,consistent,2025-02-08
user_3234,consistent,2025-01-09
user_3235,casual,2025-01-06
user_3236,consistent,2025-01-19
user_3237,consistent,2025-02-17
user_3238,at_risk,2025-02-16
user_3239,casual,2025-01-07
user_3240,casual,2025-01-16
user_3241,casual,2025-01-05
user_3242,casual,2025-01-16
user_3243,casual,2025-01-01
user_3244,sporadic,2025-02-20
user_3245,sporadic,2025-02-06
user_3246,consistent,2025-02-08
user_3247,casual,2025-01-19
user_3248,casual,2025-02-23
user_3249,at_risk,2025-02-06
user_3250,casual,2025-01-17
user_3251,casual,2025-01-26
user_3252,consistent,2025-01-22
user_3253,casual,2025-01-08
user_3254,consistent,2025-02-02
user_3255,casual,2025-01-02
user_3256,consistent,2025-01-30
user_3257,sporadic,2025-02-16
user_3258,consistent,2025-01-20
user_3259,casual,2025-03-01
user_3260,at_risk,2025-01-18
user_3261,consistent,2025-02-12
user_3262,casual,2025-02-26
user_3263,casual,2025-01-10
user_3264,consistent,2025-01-24
user_3265,sporadic,2025-02-25
user_3266,consistent,2025-01-04
user_3267,casual,2025-02-06
user_3268,casual,2025-01-04
user_3269,casual,2025-01-13
user_3270,sporadic,2025-01-25
user_3271,consistent,2025-01-13
user_3272,consistent,2025-01-18
user_3273,sporadic,2025-02-28
user_3274,casual,2025-01-24
user_3275,sporadic,2025-01-02
user_3276,sporadic,2025-02-17
user_3277,sporadic,2025-02-02
user_3278,casual,2025-02-27
user_3279,casual,2025-01-19
user_3280,sporadic,2025-01-09
user_3281,casual,2025-01-28
user_3282,consistent,2025-02-04
user_3283,at_risk,2025-02-26
user_3284,at_risk,2025-02-08
user_3285,casual,2025-01-10
user_3286,consistent,2025-01-01
user_3287,casual,2025-02-11
user_3288,sporadic,2025-01-21
user_3289,at_risk,2025-01-09
user_3290,consistent,2025-03-01
user_3291,consistent,2025-02-16
user_3292,at_risk,2025-01-15
user_3293,casual,2025-02-04
user_3294,casual,2025-02-26
user_3295,at_risk,2025-01-05
user_3296,consistent,2025-02-10
user_3297,casual,2025-02-27
user_3298,consistent,2025-01-22
user_3299,casual,2025-02-10
user_3300,sporadic,2025-01-23
user_3301,casual,2025-01-07
user_3302,at_risk,2025-02-25
user_3303,casual,2025-01-23
user_3304,casual,2025-02-13
user_3305,consistent,2025-01-25
user_3306,casual,2025-01-27
user_3307,casual,2025-02-10
user_3308,consistent,2025-01-06
user_3309,casual,2025-02-24
user_3310,casual,2025-02-03
user_3311,sporadic,2025-01-09
user_3312,sporadic,2025-03-01
user_3313,sporadic,2025-02-18
user_3314,consistent,2025-02-02
user_3315,consistent,2025-02-20
user_3316,sporadic,2025-03-01
user_3317,casual,2025-01-06
user_3318,consistent,2025-02-06
user_3319,sporadic,2025-01-31
user_3320,sporadic,2025-02-03
user_3321,casual,2025-02-10
user_3322,consistent,2025-01-29
user_3323,sporadic,2025-02-27
user_3324,casual,2025-01-14
user_3325,sporadic,2025-02-05
user_3326,sporadic,2025-02-05
user_3327,sporadic,2025-02-22
user_3328,casual,2025-01-15
user_3329,consistent,2025-01-08
user_3330,sporadic,2025-01-26
user_3331,casual,2025-02-05
user_3332,sporadic,2025-02-17
user_3333,consistent,2025-01-21
user_3334,consistent,2025-01-28
user_3335,at_risk,2025-01-04
user_3336,sporadic,2025-01-16
user_3337,at_risk,2025-01-22
user_3338,sporadic,2025-01-12
user_3339,casual,2025-01-16
user_3340,sporadic,2025-02-20
user_3341,at_risk,2025-02-09
user_3342,casual,2025-02-07
user_3343,casual,2025-02-11
user_3344,consistent,2025-02-06
user_3345,casual,2025-01-29
user_3346,sporadic,2025-01-18
user_3347,consistent,2025-01-10
user_3348,consistent,2025-02-11
user_3349,casual,2025-02-08
user_3350,consistent,2025-01-18
user_3351,consistent,2025-01-01
user_3352,casual,2025-02-08
user_3353,at_risk,2025-01-21
user_3354,casual,2025-01-01
user_3355,consistent,2025-01-15
user_3356,consistent,2025-01-04
user_3357,sporadic,2025-03-01
user_3358,casual,2025-01-20
user_3359,sporadic,2025-01-10
user_3360,sporadic,2025-01-23
user_3361,sporadic,2025-02-10
user_3362,consistent,2025-02-03
user_3363,sporadic,2025-03-01
user_3364,consistent,2025-02-15
user_3365,at_risk,2025-02-17
user_3366,casual,2025-02-02
user_3367,casual,2025-02-03
user_3368,consistent,2025-02-08
user_3369,consistent,2025-01-10
user_3370,sporadic,2025-02-23
user_3371,consistent,2025-01-20
user_3372,casual,2025-01-01
user_3373,consistent,2025-01-13
user_3374,sporadic,2025-01-01
user_3375,sporadic,2025-01-05
user_3376,sporadic,2025-01-16
user_3377,sporadic,2025-01-15
user_3378,consistent,2025-02-18
user_3379,consistent,2025-01-28
user_3380,sporadic,2025-01-31
user_3381,casual,2025-01-23
user_3382,casual,2025-02-17
user_3383,consistent,2025-02-14
user_3384,consistent,2025-02-12
user_3385,consistent,2025-01-17
user_3386,at_risk,2025-02-18
user_3387,consistent,2025-02-03
user_3388,casual,2025-01-13
user_3389,consistent,2025-01-14
user_3390,sporadic,2025-01-11
user_3391,casual,2025-01-28
user_3392,at_risk,2025-02-11
user_3393,at_risk,2025-02-01
user_3394,casual,2025-02-04
user_3395,at_risk,2025-02-28
user_3396,at_risk,2025-01-31
user_3397,sporadic,2025-01-17
user_3398,sporadic,2025-02-16
user_3399,consistent,2025-01-09
user_3400,casual,2025-01-10
user_3401,consistent,2025-01-08
user_3402,consistent,2025-01-21
user_3403,at_risk,2025-01-13
user_3404,casual,2025-02-28
user_3405,sporadic,2025-02-19
user_3406,sporadic,2025-01-05
user_3407,at_risk,2025-01-06
user_3408,at_risk,2025-01-30
user_3409,consistent,2025-01-31
user_3410,consistent,2025-01-17
user_3411,casual,2025-01-11
user_3412,consistent,2025-01-20
user_3413,consistent,2025-02-17
user_3414,casual,2025-01-09
user_3415,sporadic,2025-01-02
user_3416,casual,2025-02-06
user_3417,casual,2025-01-01
user_3418,sporadic,2025-01-04
user_3419,consistent,2025-02-05
user_3420,consistent,2025-02-23
user_3421,sporadic,2025-02-27
user_3422,casual,2025-01-25
user_3423,sporadic,2025-01-03
user_3424,consistent,2025-01-09
user_3425,sporadic,2025-01-22
user_3426,casual,2025-01-23
user_3427,casual,2025-01-12
user_3428,casual,2025-01-10
user_3429,at_risk,2025-02-03
user_3430,casual,2025-02-12
user_3431,casual,2025-01-10
user_3432,at_risk,2025-01-30
user_3433,sporadic,2025-01-22
user_3434,casual,2025-01-06
user_3435,sporadic,2025-02-19
user_3436,casual,2025-01-02
user_3437,consistent,2025-01-30
user_3438,casual,2025-01-02
user_3439,at_risk,2025-02-01
user_3440,at_risk,2025-02-11
user_3441,casual,2025-01-16
user_3442,casual,2025-01-12
user_3443,consistent,2025-01-01
user_3444,at_risk,2025-02-22
user_3445,at_risk,2025-01-08
user_3446,casual,2025-02-17
user_3447,sporadic,2025-02-19
user_3448,sporadic,2025-01-13
user_3449,casual,2025-01-15
user_3450,consistent,2025-02-22
user_3451,casual,2025-02-13
user_3452,sporadic,2025-01-08
user_3453,sporadic,2025-01-10
user_3454,casual,2025-02-15
user_3455,at_risk,2025-01-05
user_3456,consistent,2025-02-19
user_3457,casual,2025-01-19
user_3458,sporadic,2025-02-16
user_3459,sporadic,2025-02-07
user_3460,casual,2025-02-28
user_3461,consistent,2025-01-11
user_3462,consistent,2025-02-22
user_3463,casual,2025-02-12
user_3464,casual,2025-01-20
user_3465,consistent,2025-01-20
user_3466,sporadic,2025-01-21
user_3467,casual,2025-01-18
user_3468,sporadic,2025-02-26
user_3469,sporadic,2025-02-19
user_3470,consistent,2025-01-10
user_3471,consistent,2025-02-03
user_3472,sporadic,2025-01-26
user_3473,casual,2025-01-30
user_3474,sporadic,2025-01-09
user_3475,sporadic,2025-02-15
user_3476,sporadic,2025-02-20
user_3477,at_risk,2025-01-31
user_3478,casual,2025-02-11
user_3479,casual,2025-02-24
user_3480,casual,2025-01-04
user_3481,consistent,2025-01-06
user_3482,casual,2025-01-14
user_3483,consistent,2025-01-04
user_3484,at_risk,2025-01-26
user_3485,casual,2025-02-16
user_3486,casual,2025-02-17
user_3487,casual,2025-02-08
user_3488,consistent,2025-01-17
user_3489,consistent,2025-01-19
user_3490,casual,2025-02-20
user_3491,consistent,2025-02-18
user_3492,casual,2025-01-06
user_3493,at_risk,2025-01-29
user_3494,at_risk,2025-01-11
user_3495,sporadic,2025-01-16
user_3496,consistent,2025-01-30
user_3497,at_risk,2025-01-25
user_3498,at_risk,2025-02-09
user_3499,consistent,2025-01-11
user_3500,sporadic,2025-01-07
user_3501,consistent,2025-01-26
user_3502,sporadic,2025-02-25
user_3503,at_risk,2025-01-22
user_3504,consistent,2025-01-25
user_3505,at_risk,2025-01-19
user_3506,casual,2025-01-31
user_3507,at_risk,2025-01-26
user_3508,casual,2025-02-11
user_3509,sporadic,2025-02-10
user_3510,consistent,2025-02-05
user_3511,casual,2025-01-23
user_3512,consistent,2025-02-16
user_3513,at_risk,2025-01-13
user_3514,sporadic,2025-01-25
user_3515,at_risk,2025-01-02
user_3516,at_risk,2025-01-02
user_3517,consistent,2025-01-16
user_3518,casual,2025-01-09
user_3519,consistent,2025-01-28
user_3520,consistent,2025-01-13
user_3521,consistent,2025-02-04
user_3522,casual,2025-02-10
user_3523,consistent,2025-01-13
user_3524,consistent,2025-01-31
user_3525,consistent,2025-01-21
user_3526,consistent,2025-02-01
user_3527,at_risk,2025-02-23
user_3528,sporadic,2025-02-03
user_3529,at_risk,2025-01-08
user_3530,casual,2025-02-28
user_3531,consistent,2025-02-10
user_3532,sporadic,2025-02-17
user_3533,casual,2025-01-02
user_3534,consistent,2025-02-07
user_3535,consistent,2025-02-01
user_3536,consistent,2025-02-23
user_3537,consistent,2025-02-09
user_3538,casual,2025-02-27
user_3539,sporadic,2025-01-28
user_3540,consistent,2025-02-06
user_3541,consistent,2025-02-10
user_3542,sporadic,2025-01-01
user_3543,consistent,2025-02-10
user_3544,casual,2025-01-10
user_3545,at_risk,2025-02-24
user_3546,consistent,2025-01-04
user_3547,consistent,2025-02-04
user_3548,casual,2025-01-10
user_3549,casual,2025-02-16
user_3550,casual,2025-01-11
user_3551,sporadic,2025-01-14
user_3552,consistent,2025-02-07
user_3553,casual,2025-01-12
user_3554,casual,2025-02-14
user_3555,consistent,2025-01-17
